fold_id,transcript_id,child_id,pair_id,replicate_id,transcript_path,utterance_count,token_count,perplexity
3,pair_sli427_td406_rep03_SLI_bundle,427,pair_sli427_td406,3,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli427_td406_rep03_SLI_bundle.cha,104,423,313.98443653202435
4,pair_sli427_td406_rep03_SLI_bundle,427,pair_sli427_td406,3,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli427_td406_rep03_SLI_bundle.cha,104,423,301.7795112697241
5,pair_sli427_td406_rep03_SLI_bundle,427,pair_sli427_td406,3,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli427_td406_rep03_SLI_bundle.cha,104,423,296.726007998415
1,pair_sli427_td406_rep04_SLI_bundle,427,pair_sli427_td406,4,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli427_td406_rep04_SLI_bundle.cha,76,328,342.8123640318353
2,pair_sli427_td406_rep04_SLI_bundle,427,pair_sli427_td406,4,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli427_td406_rep04_SLI_bundle.cha,76,328,315.6466537651236
3,pair_sli427_td406_rep04_SLI_bundle,427,pair_sli427_td406,4,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli427_td406_rep04_SLI_bundle.cha,76,328,328.96226971793914
4,pair_sli427_td406_rep04_SLI_bundle,427,pair_sli427_td406,4,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli427_td406_rep04_SLI_bundle.cha,76,328,339.359777656686
5,pair_sli427_td406_rep04_SLI_bundle,427,pair_sli427_td406,4,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli427_td406_rep04_SLI_bundle.cha,76,328,330.66082970788636
1,pair_sli427_td406_rep05_SLI_bundle,427,pair_sli427_td406,5,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli427_td406_rep05_SLI_bundle.cha,90,372,382.55543554111017
2,pair_sli427_td406_rep05_SLI_bundle,427,pair_sli427_td406,5,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli427_td406_rep05_SLI_bundle.cha,90,372,375.07085646538656
3,pair_sli427_td406_rep05_SLI_bundle,427,pair_sli427_td406,5,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli427_td406_rep05_SLI_bundle.cha,90,372,409.296233586342
4,pair_sli427_td406_rep05_SLI_bundle,427,pair_sli427_td406,5,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli427_td406_rep05_SLI_bundle.cha,90,372,399.11147300912177
5,pair_sli427_td406_rep05_SLI_bundle,427,pair_sli427_td406,5,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli427_td406_rep05_SLI_bundle.cha,90,372,391.5814346549823
1,pair_sli427_td406_rep06_SLI_bundle,427,pair_sli427_td406,6,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli427_td406_rep06_SLI_bundle.cha,91,385,369.5397425691172
2,pair_sli427_td406_rep06_SLI_bundle,427,pair_sli427_td406,6,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli427_td406_rep06_SLI_bundle.cha,91,385,344.0531271933803
3,pair_sli427_td406_rep06_SLI_bundle,427,pair_sli427_td406,6,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli427_td406_rep06_SLI_bundle.cha,91,385,378.4944683239342
4,pair_sli427_td406_rep06_SLI_bundle,427,pair_sli427_td406,6,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli427_td406_rep06_SLI_bundle.cha,91,385,360.18093425721986
5,pair_sli427_td406_rep06_SLI_bundle,427,pair_sli427_td406,6,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli427_td406_rep06_SLI_bundle.cha,91,385,361.1963727554839
1,pair_sli427_td406_rep07_SLI_bundle,427,pair_sli427_td406,7,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli427_td406_rep07_SLI_bundle.cha,67,308,381.862346387264
2,pair_sli427_td406_rep07_SLI_bundle,427,pair_sli427_td406,7,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli427_td406_rep07_SLI_bundle.cha,67,308,382.62907021483204
3,pair_sli427_td406_rep07_SLI_bundle,427,pair_sli427_td406,7,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli427_td406_rep07_SLI_bundle.cha,67,308,403.58558798783656
4,pair_sli427_td406_rep07_SLI_bundle,427,pair_sli427_td406,7,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli427_td406_rep07_SLI_bundle.cha,67,308,405.5861746462516
5,pair_sli427_td406_rep07_SLI_bundle,427,pair_sli427_td406,7,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli427_td406_rep07_SLI_bundle.cha,67,308,400.12811007582997
1,pair_sli427_td406_rep08_SLI_bundle,427,pair_sli427_td406,8,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli427_td406_rep08_SLI_bundle.cha,88,421,331.1983809417069
2,pair_sli427_td406_rep08_SLI_bundle,427,pair_sli427_td406,8,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli427_td406_rep08_SLI_bundle.cha,88,421,307.3805763097815
3,pair_sli427_td406_rep08_SLI_bundle,427,pair_sli427_td406,8,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli427_td406_rep08_SLI_bundle.cha,88,421,327.85256696813633
4,pair_sli427_td406_rep08_SLI_bundle,427,pair_sli427_td406,8,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli427_td406_rep08_SLI_bundle.cha,88,421,320.16882724255817
5,pair_sli427_td406_rep08_SLI_bundle,427,pair_sli427_td406,8,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli427_td406_rep08_SLI_bundle.cha,88,421,312.33481879737974
1,pair_sli427_td406_rep09_SLI_bundle,427,pair_sli427_td406,9,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli427_td406_rep09_SLI_bundle.cha,74,356,418.6672850308223
2,pair_sli427_td406_rep09_SLI_bundle,427,pair_sli427_td406,9,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli427_td406_rep09_SLI_bundle.cha,74,356,426.8439899930969
3,pair_sli427_td406_rep09_SLI_bundle,427,pair_sli427_td406,9,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli427_td406_rep09_SLI_bundle.cha,74,356,472.9474538481578
4,pair_sli427_td406_rep09_SLI_bundle,427,pair_sli427_td406,9,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli427_td406_rep09_SLI_bundle.cha,74,356,441.9274670005687
5,pair_sli427_td406_rep09_SLI_bundle,427,pair_sli427_td406,9,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli427_td406_rep09_SLI_bundle.cha,74,356,447.6515591280027
1,pair_sli427_td406_rep10_SLI_bundle,427,pair_sli427_td406,10,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli427_td406_rep10_SLI_bundle.cha,85,335,429.961007418037
2,pair_sli427_td406_rep10_SLI_bundle,427,pair_sli427_td406,10,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli427_td406_rep10_SLI_bundle.cha,85,335,326.93903722011686
3,pair_sli427_td406_rep10_SLI_bundle,427,pair_sli427_td406,10,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli427_td406_rep10_SLI_bundle.cha,85,335,365.796797497739
4,pair_sli427_td406_rep10_SLI_bundle,427,pair_sli427_td406,10,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli427_td406_rep10_SLI_bundle.cha,85,335,346.67224537316764
5,pair_sli427_td406_rep10_SLI_bundle,427,pair_sli427_td406,10,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli427_td406_rep10_SLI_bundle.cha,85,335,350.37503919146315
1,pair_sli444_td410_rep01_SLI_bundle,444,pair_sli444_td410,1,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli444_td410_rep01_SLI_bundle.cha,91,402,277.90642617719607
2,pair_sli444_td410_rep01_SLI_bundle,444,pair_sli444_td410,1,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli444_td410_rep01_SLI_bundle.cha,91,402,292.44780987693247
3,pair_sli444_td410_rep01_SLI_bundle,444,pair_sli444_td410,1,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage2_sli/pair_sli444_td410_rep01_SLI_bundle.cha,91,402,390.2412300035725
