source,group,story_id,child_id,transcript_path,token_count,type_token_ratio,n_reference_real_texts,nearest_real_child_id,nearest_real_path,nearest_tfidf_cosine,mean_tfidf_cosine_to_real,nearest_rouge_l_f1,mean_rouge_l_f1_to_real,unigram_perplexity_vs_real,bigram_perplexity_vs_real
real_baseline,SLI,A3,413,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/SLI/A/413_A3.cha,56,0.39285714285714285,10,482,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/SLI/A/482.cha,0.12919796763504635,0.06943945615430337,0.2413793103448276,0.18164647952864096,120.64946544558786,121.69568923359449
real_baseline,SLI,A3,444,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/SLI/A/444_A3.cha,65,0.23076923076923078,10,476,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/SLI/A/476.cha,0.0880961241375125,0.05067715184334444,0.2706766917293233,0.1693452870633257,134.0350387201782,166.6725689760718
real_baseline,SLI,A3,474,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/SLI/A/474.cha,113,0.4424778761061947,10,476,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/SLI/A/476.cha,0.2204950858165232,0.13550344512362925,0.2696629213483146,0.17545158444555017,103.49995353039371,91.46565573284913
real_baseline,SLI,A3,475,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/SLI/A/475.cha,99,0.3838383838383838,10,474,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/SLI/A/474.cha,0.20978761233936302,0.1010539943199725,0.24120603015075376,0.15649473886197582,135.50130980181322,94.55405139348692
real_baseline,SLI,A3,476,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/SLI/A/476.cha,154,0.24675324675324675,10,480,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/SLI/B/480_A3.cha,0.2292407536388172,0.13923502624641393,0.2696629213483146,0.20172966370363749,54.154993389661044,73.18172443050634
real_baseline,SLI,A3,477,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/SLI/A/477.cha,60,0.5,10,482,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/SLI/A/482.cha,0.14113895806678667,0.08344074857428045,0.3125,0.20418351186709754,116.55825703550569,101.4820906476034
real_baseline,SLI,A3,478,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/SLI/A/478.cha,52,0.3269230769230769,10,476,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/SLI/A/476.cha,0.08756195457447055,0.05423752441129479,0.20000000000000004,0.13254105355132734,140.70094647243133,76.98785833045658
real_baseline,SLI,A3,479,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/SLI/A/479_A3.cha,100,0.42,10,475,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/SLI/A/475.cha,0.20391480234299164,0.11902998750370511,0.28571428571428564,0.20389045053730462,112.15056798040324,99.8164677470657
real_baseline,SLI,A3,482,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/SLI/A/482.cha,68,0.4411764705882353,10,474,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/SLI/A/474.cha,0.198616255408552,0.12676384477408625,0.3125,0.22735948775874215,78.38579416758913,89.34103820372124
real_baseline,SLI,A3,427,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/SLI/B/427_A3.cha,45,0.6222222222222222,10,480,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/SLI/B/480_A3.cha,0.15754097810345002,0.06845983641615154,0.21782178217821782,0.13275225180176167,195.20001091966438,125.20111559776656
real_baseline,SLI,A3,480,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/SLI/B/480_A3.cha,166,0.37349397590361444,10,476,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/SLI/A/476.cha,0.2292407536388172,0.10371069013171796,0.26875000000000004,0.18354512071167411,153.62197731627256,107.92697212519579
real_baseline,SLI,B1,413,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/SLI/A/413_B1.cha,21,0.7619047619047619,10,480,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/SLI/B/480_B1.cha,0.10383128202367518,0.057565242309824335,0.18604651162790697,0.11894091308972998,161.8838008535532,134.1117463048515
real_baseline,SLI,B1,444,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/SLI/A/444_B1.cha,28,0.5357142857142857,10,479,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/SLI/A/479_B1.cha,0.14136190072325505,0.06925390520683455,0.25,0.1450829079143432,118.37051638535912,113.29680664381662
real_baseline,SLI,B1,474,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/SLI/A/474.cha,95,0.49473684210526314,10,480,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/SLI/B/480_B1.cha,0.1905290744042073,0.09127006109968172,0.19607843137254902,0.12682250175532872,138.8741158470232,97.94610580353796
real_baseline,SLI,B1,475,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/SLI/A/475.cha,23,0.5652173913043478,10,479,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/SLI/A/479_B1.cha,0.14970274270951844,0.06229404096096993,0.19672131147540983,0.10914863630699727,153.60491530607766,104.53761488037995
real_baseline,SLI,B1,476,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/SLI/A/476.cha,109,0.3211009174311927,10,480,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/SLI/B/480_B1.cha,0.2048911490557841,0.10458500950597664,0.2820512820512821,0.1444418730366655,71.64068127285606,88.72278432135106
real_baseline,SLI,B1,477,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/SLI/A/477.cha,22,0.8636363636363636,10,479,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/SLI/A/479_B1.cha,0.13171892099586083,0.07152390103777884,0.3,0.17625510578849002,151.6640121158115,94.2332103432962
real_baseline,SLI,B1,478,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/SLI/A/478.cha,18,0.3888888888888889,10,476,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/SLI/A/476.cha,0.10149375125343672,0.04954107490249998,0.2222222222222222,0.12265125245356889,74.96263910050213,68.38281432456965
real_baseline,SLI,B1,479,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/SLI/A/479_B1.cha,38,0.6052631578947368,10,475,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/SLI/A/475.cha,0.14970274270951844,0.09183967184598188,0.3,0.17810138007245038,113.02682160822619,93.35586779688437
real_baseline,SLI,B1,482,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/SLI/A/482.cha,36,0.75,10,480,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/SLI/B/480_B1.cha,0.1577049062243818,0.08377806770046638,0.25,0.16441659047781698,107.54089574141678,77.56665131179658
real_baseline,SLI,B1,427,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/SLI/B/427_B1.cha,19,0.7894736842105263,10,474,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/SLI/A/474.cha,0.10103141826296183,0.04222446664201164,0.14634146341463414,0.07808967591646387,215.27958361200953,116.4273135570009
real_baseline,SLI,B1,480,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/SLI/B/480_B1.cha,125,0.376,10,476,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/SLI/A/476.cha,0.2048911490557841,0.11211406354112567,0.2820512820512821,0.14625048421457598,84.76973916204078,76.58881543840212
real_baseline,SLI,B2,413,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/SLI/A/413_B2.cha,40,0.65,10,474,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/SLI/A/474.cha,0.12117475933930563,0.05591313257540888,0.20370370370370375,0.1349492225618986,187.67171409947994,151.24361189984782
real_baseline,SLI,B2,444,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/SLI/A/444_B2.cha,28,0.6785714285714286,10,476,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/SLI/A/476.cha,0.09574788921576494,0.051747897464467604,0.15873015873015875,0.1102371561740754,234.5706087832492,172.43927811408537
real_baseline,SLI,B2,474,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/SLI/A/474.cha,121,0.49586776859504134,10,479,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/SLI/A/479_B2.cha,0.1851665491359434,0.10753935135396145,0.2702702702702703,0.16874218816674774,146.08470056252781,107.65930024110143
real_baseline,SLI,B2,475,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/SLI/A/475.cha,45,0.5111111111111111,10,477,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/SLI/A/477.cha,0.17549477372147143,0.07634638387479831,0.4318181818181818,0.15757769790148796,127.6356284865842,84.21622454818855
real_baseline,SLI,B2,476,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/SLI/A/476.cha,101,0.31683168316831684,10,482,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/SLI/A/482.cha,0.1930479501892144,0.11173059467673416,0.27096774193548384,0.17525847247987023,86.36107495733566,101.95189488368489
real_baseline,SLI,B2,477,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/SLI/A/477.cha,43,0.5116279069767442,10,475,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/SLI/A/475.cha,0.17549477372147143,0.07192456716495907,0.4318181818181818,0.20479880784336726,110.1717564368793,63.516978410001116
real_baseline,SLI,B2,478,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/SLI/A/478.cha,35,0.8285714285714286,10,482,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/SLI/A/482.cha,0.09934805964107858,0.05766380024866914,0.1797752808988764,0.13428202559782404,266.5785719656549,140.98464827527815
real_baseline,SLI,B2,479,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/SLI/A/479_B2.cha,68,0.5,10,474,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/SLI/A/474.cha,0.1851665491359434,0.0964575279046192,0.24590163934426232,0.18739726947416893,142.96711305389738,117.73505742715363
real_baseline,SLI,B2,482,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/SLI/A/482.cha,54,0.5,10,476,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/SLI/A/476.cha,0.1930479501892144,0.0786271689256612,0.27118644067796616,0.17803304266452713,85.55192195887456,106.67303654441575
real_baseline,SLI,B2,427,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/SLI/B/427_B2.cha,25,0.6,10,480,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/SLI/B/480_B2.cha,0.07351459165240855,0.03240856272321403,0.15094339622641512,0.06793943355301453,309.50158722527567,148.44680524143067
real_baseline,SLI,B2,480,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/SLI/B/480_B2.cha,123,0.3333333333333333,10,476,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/SLI/A/476.cha,0.15832014711531242,0.07232884668048725,0.27118644067796616,0.14263398154713544,160.00357763846628,140.38138013346932
real_baseline,SLI,B3,413,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/SLI/A/413_B3.cha,47,0.574468085106383,10,482,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/SLI/A/482.cha,0.12805355842907773,0.07268968566378446,0.224,0.1443371247262266,153.76052352311393,198.17980349308527
real_baseline,SLI,B3,444,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/SLI/A/444_B3.cha,68,0.4264705882352941,10,479,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/SLI/A/479_B3.cha,0.12482182259572941,0.06516654255238322,0.18320610687022898,0.11866416594810789,223.51899916953312,143.85697779370292
real_baseline,SLI,B3,474,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/SLI/A/474.cha,156,0.358974358974359,10,479,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/SLI/A/479_B3.cha,0.2008263861167118,0.10418258420989643,0.26720647773279355,0.18962351347212464,124.49758083922238,130.93311753402716
real_baseline,SLI,B3,475,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/SLI/A/475.cha,91,0.3626373626373626,10,477,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/SLI/A/477.cha,0.18768829957171046,0.11101715085875608,0.26720647773279355,0.17584839214104384,116.64634255657876,82.79139353577393
real_baseline,SLI,B3,476,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/SLI/A/476.cha,166,0.26506024096385544,10,482,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/SLI/A/482.cha,0.1729803567785281,0.13058996741927825,0.265625,0.1946273610837747,75.34284217117845,115.95846746654024
real_baseline,SLI,B3,477,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/SLI/A/477.cha,54,0.5,10,475,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/SLI/A/475.cha,0.18768829957171046,0.09658212690786828,0.30303030303030304,0.19851546505550527,111.03202731378343,95.44555476771741
real_baseline,SLI,B3,478,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/SLI/A/478.cha,85,0.3176470588235294,10,479,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/SLI/A/479_B3.cha,0.16895207352953578,0.08667180391611143,0.25,0.15799120585436666,128.37792249119266,118.30945324245157
real_baseline,SLI,B3,479,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/SLI/A/479_B3.cha,108,0.4537037037037037,10,474,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/SLI/A/474.cha,0.2008263861167118,0.14293916809556534,0.25,0.21461762895298894,101.71633969510908,97.12100327064977
real_baseline,SLI,B3,482,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/SLI/A/482.cha,78,0.5641025641025641,10,476,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/SLI/A/476.cha,0.1729803567785281,0.10518409130561679,0.30303030303030304,0.20018223909215077,143.7447773329448,127.05308083905932
real_baseline,SLI,B3,427,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/SLI/B/427_B3.cha,63,0.5873015873015873,10,479,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/SLI/A/479_B3.cha,0.10579815561416432,0.06890591714860772,0.18320610687022898,0.12985363660378305,264.3162131074761,185.57721298190143
real_baseline,SLI,B3,480,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/SLI/B/480_B3.cha,218,0.3211009174311927,10,476,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/archive/phase1_prompting/data/enni_files_4-5/SLI/A/476.cha,0.1623756329884248,0.09344144941802193,0.265625,0.15840638914786986,168.76052933092942,130.80083993300983
