fold_id,transcript_id,child_id,pair_id,replicate_id,transcript_path,utterance_count,token_count,perplexity
4,pair_sli413_td439_rep04_TD_bundle,439,pair_sli413_td439,4,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli413_td439_rep04_TD_bundle.cha,69,405,411.9174237255211
5,pair_sli413_td439_rep04_TD_bundle,439,pair_sli413_td439,4,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli413_td439_rep04_TD_bundle.cha,69,405,429.5919729495487
1,pair_sli413_td439_rep05_TD_bundle,439,pair_sli413_td439,5,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli413_td439_rep05_TD_bundle.cha,76,441,470.39283238796656
2,pair_sli413_td439_rep05_TD_bundle,439,pair_sli413_td439,5,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli413_td439_rep05_TD_bundle.cha,76,441,488.4391929166004
3,pair_sli413_td439_rep05_TD_bundle,439,pair_sli413_td439,5,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli413_td439_rep05_TD_bundle.cha,76,441,478.11757520781316
4,pair_sli413_td439_rep05_TD_bundle,439,pair_sli413_td439,5,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli413_td439_rep05_TD_bundle.cha,76,441,445.3118048618099
5,pair_sli413_td439_rep05_TD_bundle,439,pair_sli413_td439,5,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli413_td439_rep05_TD_bundle.cha,76,441,469.0687463167306
1,pair_sli413_td439_rep06_TD_bundle,439,pair_sli413_td439,6,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli413_td439_rep06_TD_bundle.cha,69,466,490.0156301645438
2,pair_sli413_td439_rep06_TD_bundle,439,pair_sli413_td439,6,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli413_td439_rep06_TD_bundle.cha,69,466,506.05185395186925
3,pair_sli413_td439_rep06_TD_bundle,439,pair_sli413_td439,6,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli413_td439_rep06_TD_bundle.cha,69,466,481.36308288850677
4,pair_sli413_td439_rep06_TD_bundle,439,pair_sli413_td439,6,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli413_td439_rep06_TD_bundle.cha,69,466,472.55756772314606
5,pair_sli413_td439_rep06_TD_bundle,439,pair_sli413_td439,6,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli413_td439_rep06_TD_bundle.cha,69,466,483.12198157248594
1,pair_sli413_td439_rep07_TD_bundle,439,pair_sli413_td439,7,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli413_td439_rep07_TD_bundle.cha,74,465,416.965123440154
2,pair_sli413_td439_rep07_TD_bundle,439,pair_sli413_td439,7,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli413_td439_rep07_TD_bundle.cha,74,465,439.18174520278785
3,pair_sli413_td439_rep07_TD_bundle,439,pair_sli413_td439,7,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli413_td439_rep07_TD_bundle.cha,74,465,440.1951783415826
4,pair_sli413_td439_rep07_TD_bundle,439,pair_sli413_td439,7,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli413_td439_rep07_TD_bundle.cha,74,465,399.51291663927805
5,pair_sli413_td439_rep07_TD_bundle,439,pair_sli413_td439,7,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli413_td439_rep07_TD_bundle.cha,74,465,418.0393027061967
1,pair_sli413_td439_rep08_TD_bundle,439,pair_sli413_td439,8,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli413_td439_rep08_TD_bundle.cha,76,432,430.4558578304929
2,pair_sli413_td439_rep08_TD_bundle,439,pair_sli413_td439,8,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli413_td439_rep08_TD_bundle.cha,76,432,438.304918194609
3,pair_sli413_td439_rep08_TD_bundle,439,pair_sli413_td439,8,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli413_td439_rep08_TD_bundle.cha,76,432,439.65959220818854
4,pair_sli413_td439_rep08_TD_bundle,439,pair_sli413_td439,8,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli413_td439_rep08_TD_bundle.cha,76,432,413.4032263728451
5,pair_sli413_td439_rep08_TD_bundle,439,pair_sli413_td439,8,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli413_td439_rep08_TD_bundle.cha,76,432,441.66558464175506
1,pair_sli413_td439_rep09_TD_bundle,439,pair_sli413_td439,9,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli413_td439_rep09_TD_bundle.cha,75,468,530.3069054395129
2,pair_sli413_td439_rep09_TD_bundle,439,pair_sli413_td439,9,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli413_td439_rep09_TD_bundle.cha,75,468,526.6892983982484
3,pair_sli413_td439_rep09_TD_bundle,439,pair_sli413_td439,9,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli413_td439_rep09_TD_bundle.cha,75,468,507.4683182145346
4,pair_sli413_td439_rep09_TD_bundle,439,pair_sli413_td439,9,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli413_td439_rep09_TD_bundle.cha,75,468,490.59463894342804
5,pair_sli413_td439_rep09_TD_bundle,439,pair_sli413_td439,9,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli413_td439_rep09_TD_bundle.cha,75,468,519.1814413379132
1,pair_sli413_td439_rep10_TD_bundle,439,pair_sli413_td439,10,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli413_td439_rep10_TD_bundle.cha,85,466,440.26346242527296
2,pair_sli413_td439_rep10_TD_bundle,439,pair_sli413_td439,10,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli413_td439_rep10_TD_bundle.cha,85,466,443.7744800021484
3,pair_sli413_td439_rep10_TD_bundle,439,pair_sli413_td439,10,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli413_td439_rep10_TD_bundle.cha,85,466,441.6962734608666
4,pair_sli413_td439_rep10_TD_bundle,439,pair_sli413_td439,10,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli413_td439_rep10_TD_bundle.cha,85,466,401.01958733146677
5,pair_sli413_td439_rep10_TD_bundle,439,pair_sli413_td439,10,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli413_td439_rep10_TD_bundle.cha,85,466,422.87636624035997
1,pair_sli427_td406_rep01_TD_bundle,406,pair_sli427_td406,1,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli427_td406_rep01_TD_bundle.cha,70,387,559.0418291416931
2,pair_sli427_td406_rep01_TD_bundle,406,pair_sli427_td406,1,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli427_td406_rep01_TD_bundle.cha,70,387,557.9006634262265
3,pair_sli427_td406_rep01_TD_bundle,406,pair_sli427_td406,1,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli427_td406_rep01_TD_bundle.cha,70,387,579.819658046187
4,pair_sli427_td406_rep01_TD_bundle,406,pair_sli427_td406,1,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli427_td406_rep01_TD_bundle.cha,70,387,533.2523338298508
5,pair_sli427_td406_rep01_TD_bundle,406,pair_sli427_td406,1,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli427_td406_rep01_TD_bundle.cha,70,387,542.1946750310356
1,pair_sli427_td406_rep02_TD_bundle,406,pair_sli427_td406,2,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli427_td406_rep02_TD_bundle.cha,59,501,481.274901339577
2,pair_sli427_td406_rep02_TD_bundle,406,pair_sli427_td406,2,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli427_td406_rep02_TD_bundle.cha,59,501,492.97943362159526
3,pair_sli427_td406_rep02_TD_bundle,406,pair_sli427_td406,2,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli427_td406_rep02_TD_bundle.cha,59,501,493.6077204015126
4,pair_sli427_td406_rep02_TD_bundle,406,pair_sli427_td406,2,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli427_td406_rep02_TD_bundle.cha,59,501,449.22942685043967
5,pair_sli427_td406_rep02_TD_bundle,406,pair_sli427_td406,2,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli427_td406_rep02_TD_bundle.cha,59,501,476.5547497166002
1,pair_sli427_td406_rep03_TD_bundle,406,pair_sli427_td406,3,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli427_td406_rep03_TD_bundle.cha,85,431,611.6093767524857
2,pair_sli427_td406_rep03_TD_bundle,406,pair_sli427_td406,3,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli427_td406_rep03_TD_bundle.cha,85,431,597.5251137853555
3,pair_sli427_td406_rep03_TD_bundle,406,pair_sli427_td406,3,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli427_td406_rep03_TD_bundle.cha,85,431,595.4936726513021
4,pair_sli427_td406_rep03_TD_bundle,406,pair_sli427_td406,3,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli427_td406_rep03_TD_bundle.cha,85,431,574.1354094173133
5,pair_sli427_td406_rep03_TD_bundle,406,pair_sli427_td406,3,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli427_td406_rep03_TD_bundle.cha,85,431,592.5374572375699
1,pair_sli427_td406_rep04_TD_bundle,406,pair_sli427_td406,4,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli427_td406_rep04_TD_bundle.cha,75,389,470.4991166391844
2,pair_sli427_td406_rep04_TD_bundle,406,pair_sli427_td406,4,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli427_td406_rep04_TD_bundle.cha,75,389,468.0065205030294
3,pair_sli427_td406_rep04_TD_bundle,406,pair_sli427_td406,4,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli427_td406_rep04_TD_bundle.cha,75,389,465.9345997361617
4,pair_sli427_td406_rep04_TD_bundle,406,pair_sli427_td406,4,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli427_td406_rep04_TD_bundle.cha,75,389,430.16022867364944
5,pair_sli427_td406_rep04_TD_bundle,406,pair_sli427_td406,4,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli427_td406_rep04_TD_bundle.cha,75,389,461.765768455852
1,pair_sli427_td406_rep05_TD_bundle,406,pair_sli427_td406,5,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli427_td406_rep05_TD_bundle.cha,86,425,574.6761770628591
2,pair_sli427_td406_rep05_TD_bundle,406,pair_sli427_td406,5,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli427_td406_rep05_TD_bundle.cha,86,425,576.8923017827703
3,pair_sli427_td406_rep05_TD_bundle,406,pair_sli427_td406,5,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli427_td406_rep05_TD_bundle.cha,86,425,581.293841630365
4,pair_sli427_td406_rep05_TD_bundle,406,pair_sli427_td406,5,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli427_td406_rep05_TD_bundle.cha,86,425,538.5651162872981
5,pair_sli427_td406_rep05_TD_bundle,406,pair_sli427_td406,5,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli427_td406_rep05_TD_bundle.cha,86,425,571.8587596251458
1,pair_sli427_td406_rep06_TD_bundle,406,pair_sli427_td406,6,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli427_td406_rep06_TD_bundle.cha,81,448,479.8678558967198
2,pair_sli427_td406_rep06_TD_bundle,406,pair_sli427_td406,6,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli427_td406_rep06_TD_bundle.cha,81,448,466.92039430963104
3,pair_sli427_td406_rep06_TD_bundle,406,pair_sli427_td406,6,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli427_td406_rep06_TD_bundle.cha,81,448,475.4011782357585
4,pair_sli427_td406_rep06_TD_bundle,406,pair_sli427_td406,6,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli427_td406_rep06_TD_bundle.cha,81,448,451.69257497087887
5,pair_sli427_td406_rep06_TD_bundle,406,pair_sli427_td406,6,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli427_td406_rep06_TD_bundle.cha,81,448,465.0101723943063
1,pair_sli427_td406_rep07_TD_bundle,406,pair_sli427_td406,7,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli427_td406_rep07_TD_bundle.cha,74,402,587.5402303648593
2,pair_sli427_td406_rep07_TD_bundle,406,pair_sli427_td406,7,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli427_td406_rep07_TD_bundle.cha,74,402,568.5839215691018
3,pair_sli427_td406_rep07_TD_bundle,406,pair_sli427_td406,7,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli427_td406_rep07_TD_bundle.cha,74,402,589.5247103516544
4,pair_sli427_td406_rep07_TD_bundle,406,pair_sli427_td406,7,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli427_td406_rep07_TD_bundle.cha,74,402,541.2882913350046
5,pair_sli427_td406_rep07_TD_bundle,406,pair_sli427_td406,7,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli427_td406_rep07_TD_bundle.cha,74,402,562.0525342588546
1,pair_sli427_td406_rep08_TD_bundle,406,pair_sli427_td406,8,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli427_td406_rep08_TD_bundle.cha,69,514,517.8613645358892
2,pair_sli427_td406_rep08_TD_bundle,406,pair_sli427_td406,8,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli427_td406_rep08_TD_bundle.cha,69,514,510.1891307814656
3,pair_sli427_td406_rep08_TD_bundle,406,pair_sli427_td406,8,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli427_td406_rep08_TD_bundle.cha,69,514,513.6475036122476
4,pair_sli427_td406_rep08_TD_bundle,406,pair_sli427_td406,8,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli427_td406_rep08_TD_bundle.cha,69,514,478.93965277035727
5,pair_sli427_td406_rep08_TD_bundle,406,pair_sli427_td406,8,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli427_td406_rep08_TD_bundle.cha,69,514,500.4484905545022
1,pair_sli427_td406_rep09_TD_bundle,406,pair_sli427_td406,9,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli427_td406_rep09_TD_bundle.cha,72,432,610.3145583624323
2,pair_sli427_td406_rep09_TD_bundle,406,pair_sli427_td406,9,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli427_td406_rep09_TD_bundle.cha,72,432,605.8768553254348
3,pair_sli427_td406_rep09_TD_bundle,406,pair_sli427_td406,9,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli427_td406_rep09_TD_bundle.cha,72,432,633.6978706852349
4,pair_sli427_td406_rep09_TD_bundle,406,pair_sli427_td406,9,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli427_td406_rep09_TD_bundle.cha,72,432,576.0350912787198
5,pair_sli427_td406_rep09_TD_bundle,406,pair_sli427_td406,9,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli427_td406_rep09_TD_bundle.cha,72,432,591.3584249306153
1,pair_sli427_td406_rep10_TD_bundle,406,pair_sli427_td406,10,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli427_td406_rep10_TD_bundle.cha,64,390,606.6270857494974
2,pair_sli427_td406_rep10_TD_bundle,406,pair_sli427_td406,10,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli427_td406_rep10_TD_bundle.cha,64,390,605.7400731816981
3,pair_sli427_td406_rep10_TD_bundle,406,pair_sli427_td406,10,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli427_td406_rep10_TD_bundle.cha,64,390,618.0938296930605
4,pair_sli427_td406_rep10_TD_bundle,406,pair_sli427_td406,10,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli427_td406_rep10_TD_bundle.cha,64,390,560.9979087019441
5,pair_sli427_td406_rep10_TD_bundle,406,pair_sli427_td406,10,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli427_td406_rep10_TD_bundle.cha,64,390,591.4060812880986
1,pair_sli444_td410_rep01_TD_bundle,410,pair_sli444_td410,1,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli444_td410_rep01_TD_bundle.cha,73,381,515.3079143937069
2,pair_sli444_td410_rep01_TD_bundle,410,pair_sli444_td410,1,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli444_td410_rep01_TD_bundle.cha,73,381,523.7554311258759
3,pair_sli444_td410_rep01_TD_bundle,410,pair_sli444_td410,1,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli444_td410_rep01_TD_bundle.cha,73,381,514.7124164788501
4,pair_sli444_td410_rep01_TD_bundle,410,pair_sli444_td410,1,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli444_td410_rep01_TD_bundle.cha,73,381,485.7513890721664
5,pair_sli444_td410_rep01_TD_bundle,410,pair_sli444_td410,1,/Users/shamiraventurini/PycharmProjects/ICL-PILOT/data/generated/test2/reannotated/bundled_synthetic_children/stage1_td/pair_sli444_td410_rep01_TD_bundle.cha,73,381,521.6404524101267
